goldcool, 2182,52,
"Male Snake1011",1011,1,6,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,14.25,5,7.5,7.5,7.5,15.45,15.45,15.75,5,5,0,0,0,0,0,0,1000,950,1030,1050,1000,1000,1000,1000,1000,0,0,0,0,0,1011,1011,"A character in Zodiac Online",
"Female Snake1012",1012,1,6,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,14.25,5,7.5,7.5,7.5,15.45,15.45,15.75,5,5,0,0,0,0,0,0,1000,950,1030,1050,1000,1000,1000,1000,1000,0,0,0,0,0,1012,1012,"A character in Zodiac Online",
"Male Horse1013",1013,1,7,1,0,0,0,0,0,5,5,5,5,131.325,75,100,15,15,15.6,5,7.725,7.5,7.5,14.25,14.25,15,5,5,0,0,0,0,0,0,1000,1040,950,1000,1000,1000,1030,1030,1000,0,0,0,0,0,1013,1013,"A character in Zodiac Online",
"Female Horse1014",1014,1,7,1,0,0,0,0,0,5,5,5,5,131.325,75,100,15,15,15.6,5,7.725,7.5,7.5,14.25,14.25,15,5,5,0,0,0,0,0,0,1000,1040,950,1000,1000,1000,1030,1030,1000,0,0,0,0,0,1014,1014,"A character in Zodiac Online",
"Male Sheep1015",1015,1,8,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.725,15,15,15,5,5,0,0,0,0,0,0,1000,1000,1000,1000,1000,1030,1000,1000,1000,0,0,0,0,0,1015,1015,"A character in Zodiac Online",
"Female Sheep1016",1016,1,8,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.725,15,15,15,5,5,0,0,0,0,0,0,1000,1000,1000,1000,1000,1030,1000,1000,1000,0,0,0,0,0,1016,1016,"A character in Zodiac Online",
"Male Monkey1017",1017,1,9,1,0,0,0,0,0,5,5,5,5,127.5,72,100,15,15,15,5,7.8,7.5,7.875,15,15,14.1,5,5,0,0,0,0,0,0,1000,1000,1000,940,1000,1050,1040,1000,960,0,0,0,0,0,1017,1017,"A character in Zodiac Online",
"Female Monkey1018",1018,1,9,1,0,0,0,0,0,5,5,5,5,127.5,72,100,15,15,15,5,7.8,7.5,7.875,15,15,14.1,5,5,0,0,0,0,0,0,1000,1000,1000,940,1000,1050,1040,1000,960,0,0,0,0,0,1018,1018,"A character in Zodiac Online",
"Male Rooster1019",1019,1,10,1,0,0,0,0,0,5,5,5,5,122.4,78.75,100,14.25,14.25,15,5,7.2,7.875,7.5,15,15,15,5,5,0,0,0,0,0,0,950,1000,1000,1000,1050,1000,960,960,1050,0,0,0,0,0,1019,1019,"A character in Zodiac Online",
"Female Rooster1020",1020,1,10,1,0,0,0,0,0,5,5,5,5,122.4,78.75,100,14.25,14.25,15,5,7.2,7.875,7.5,15,15,15,5,5,0,0,0,0,0,0,950,1000,1000,1000,1050,1000,960,960,1050,0,0,0,0,0,1020,1020,"A character in Zodiac Online",
"Male Dog1021",1021,1,11,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15.45,15.45,15,5,7.5,7.8,7.5,15,15,14.25,5,5,0,0,0,0,0,0,1030,1000,1000,950,1040,1000,1000,1000,1000,0,0,0,0,0,1021,1021,"A character in Zodiac Online",
"Female Dog1022",1022,1,11,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15.45,15.45,15,5,7.5,7.8,7.5,15,15,14.25,5,5,0,0,0,0,0,0,1030,1000,1000,950,1040,1000,1000,1000,1000,0,0,0,0,1,1022,1022,"A character in Zodiac Online",
"Male Pig1023",1023,1,12,1,0,0,0,0,0,5,5,5,5,132.6,75,100,15,15,15.45,5,7.125,7.125,7.2,14.4,14.4,15,5,5,0,0,0,0,0,0,1000,1030,960,1000,950,960,950,1040,1000,0,0,0,0,0,1023,1023,"A character in Zodiac Online",
"Female Pig1024",1024,1,12,1,0,0,0,0,0,5,5,5,5,132.6,75,100,15,15,15.45,5,7.125,7.125,7.2,14.4,14.4,15,5,5,0,0,0,0,0,0,1000,1030,960,1000,950,960,950,1040,1000,0,0,0,0,0,1024,1024,"A character in Zodiac Online",
"Rat",2001,2,1,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2001,2001,"Your Gene.I Rat (Pet)",
"Ox",2002,2,2,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2002,2002,"Your Gene.I Ox (Pet)",
"Tiger",2003,2,3,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2003,2003,"Your Gene.I Tiger (Pet)",
"Rabbit",2004,2,4,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2004,2004,"Your Gene.I Rabbit (Pet)",
"Dragon",2005,2,5,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2005,2005,"Your Gene.I Dragon (Pet)",
"Snake",2006,2,6,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2006,2006,"Your Gene.I Snake (Pet)",
"Horse",2007,2,7,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2007,2007,"Your Gene.I Horse (Pet)",
"Sheep",2008,2,8,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2008,2008,"Your Gene.I Sheep (Pet)",
"Monkey",2009,2,9,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2009,2009,"Your Gene.I Monkey (Pet)",
"Rooster",2010,2,10,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2010,2010,"Your Gene.I Rooster (Pet)",
"Dog",2011,2,11,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2011,2011,"Your Gene.I Dog (Pet)",
"Pig",2012,2,12,1,0,0,6,0,0,12,12,12,12,213.75,135,100,32.4,32.4,32.4,5,10.8,14.4,14.4,32.4,32.4,32.4,5,5,-1,0,0,0,0,0,900,900,900,900,800,800,600,750,750,300,0,0,0,0,2012,2012,"Your Gene.I Pig (Pet)",
"Rat",2013,2,1,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2001,2001,"Your Gene.I Rat (Pet)",
"Ox",2014,2,2,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2002,2002,"Your Gene.I Ox (Pet)",
"Tiger",2015,2,3,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2003,2003,"Your Gene.I Tiger (Pet)",
"Rabbit",2016,2,4,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2004,2004,"Your Gene.I Rabbit (Pet)",
"Dragon",2017,2,5,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2005,2005,"Your Gene.I Dragon (Pet)",
"Snake",2018,2,6,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2006,2006,"Your Gene.I Snake (Pet)",
"Horse",2019,2,7,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2007,2007,"Your Gene.I Horse (Pet)",
"Sheep",2020,2,8,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2008,2008,"Your Gene.I Sheep (Pet)",
"Monkey",2021,2,9,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2009,2009,"Your Gene.I Monkey (Pet)",
"Rooster",2022,2,10,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2010,2010,"Your Gene.I Rooster (Pet)",
"Dog",2023,2,11,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2011,2011,"Your Gene.I Dog (Pet)",
"Pig",2024,2,12,1,0,0,7,0,0,27,11,14,4,255.375,108.55,100,48.64,48.64,36.89,5,11.46,20.16,16.8,27.45,27.45,27.45,5,5,-1,0,0,0,0,0,950,850,750,750,900,750,600,750,650,350,0,0,0,0,2012,2012,"Your Gene.I Pig (Pet)",
"Rat",2025,2,1,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2001,2001,"Your Gene.I Rat (Pet)",
"Ox",2026,2,2,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2002,2002,"Your Gene.I Ox (Pet)",
"Tiger",2027,2,3,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2003,2003,"Your Gene.I Tiger (Pet)",
"Rabbit",2028,2,4,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2004,2004,"Your Gene.I Rabbit (Pet)",
"Dragon",2029,2,5,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2005,2005,"Your Gene.I Dragon (Pet)",
"Snake",2030,2,6,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2006,2006,"Your Gene.I Snake (Pet)",
"Horse",2031,2,7,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2007,2007,"Your Gene.I Horse (Pet)",
"Sheep",2032,2,8,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2008,2008,"Your Gene.I Sheep (Pet)",
"Monkey",2033,2,9,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2009,2009,"Your Gene.I Monkey (Pet)",
"Rooster",2034,2,10,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2010,2010,"Your Gene.I Rooster (Pet)",
"Dog",2035,2,11,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2011,2011,"Your Gene.I Dog (Pet)",
"Pig",2036,2,12,1,0,0,7,0,0,4,13,10,29,201.6,208.8,100,24.6,24.6,27.3,5,14.69,13.65,14.56,47.88,47.88,42.84,5,5,-1,0,0,0,0,0,750,750,950,850,750,800,650,700,800,350,0,0,0,0,2012,2012,"Your Gene.I Pig (Pet)",
"Rat",2037,2,1,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2001,2001,"Your Gene.I Rat (Pet)",
"Ox",2038,2,2,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2002,2002,"Your Gene.I Ox (Pet)",
"Tiger",2039,2,3,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2003,2003,"Your Gene.I Tiger (Pet)",
"Rabbit",2040,2,4,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2004,2004,"Your Gene.I Rabbit (Pet)",
"Dragon",2041,2,5,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2005,2005,"Your Gene.I Dragon (Pet)",
"Snake",2042,2,6,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2006,2006,"Your Gene.I Snake (Pet)",
"Horse",2043,2,7,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2007,2007,"Your Gene.I Horse (Pet)",
"Sheep",2044,2,8,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2008,2008,"Your Gene.I Sheep (Pet)",
"Monkey",2045,2,9,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2009,2009,"Your Gene.I Monkey (Pet)",
"Rooster",2046,2,10,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2010,2010,"Your Gene.I Rooster (Pet)",
"Dog",2047,2,11,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2011,2011,"Your Gene.I Dog (Pet)",
"Pig",2048,2,12,1,0,0,7,0,0,11,6,24,13,302.175,149.8,100,30.08,30.08,40.86,5,9.295,13.35,13.35,32.85,32.85,39.42,5,5,-1,0,0,0,0,0,800,900,750,900,750,750,550,850,700,350,0,0,0,0,2012,2012,"Your Gene.I Pig (Pet)",
"Rat",2049,2,1,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2001,2001,"Your Gene.I Rat (Pet)",
"Ox",2050,2,2,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2002,2002,"Your Gene.I Ox (Pet)",
"Tiger",2051,2,3,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2003,2003,"Your Gene.I Tiger (Pet)",
"Rabbit",2052,2,4,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2004,2004,"Your Gene.I Rabbit (Pet)",
"Dragon",2053,2,5,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2005,2005,"Your Gene.I Dragon (Pet)",
"Snake",2054,2,6,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2006,2006,"Your Gene.I Snake (Pet)",
"Horse",2055,2,7,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2007,2007,"Your Gene.I Horse (Pet)",
"Sheep",2056,2,8,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2008,2008,"Your Gene.I Sheep (Pet)",
"Monkey",2057,2,9,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2009,2009,"Your Gene.I Monkey (Pet)",
"Rooster",2058,2,10,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2010,2010,"Your Gene.I Rooster (Pet)",
"Dog",2059,2,11,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2011,2011,"Your Gene.I Dog (Pet)",
"Pig",2060,2,12,1,0,0,7,0,0,14,22,9,9,238.5,128.8,100,36.89,36.89,32.32,5,17.1,20.97,22.135,28.16,28.16,26.4,5,5,-1,0,0,0,0,0,850,800,800,750,900,950,750,750,700,350,0,0,0,0,2012,2012,"Your Gene.I Pig (Pet)",
"Rat",2061,2,1,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2001,2001,"Your Gene.I Rat (Pet)",
"Ox",2062,2,2,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2002,2002,"Your Gene.I Ox (Pet)",
"Tiger",2063,2,3,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2003,2003,"Your Gene.I Tiger (Pet)",
"Rabbit",2064,2,4,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2004,2004,"Your Gene.I Rabbit (Pet)",
"Dragon",2065,2,5,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2005,2005,"Your Gene.I Dragon (Pet)",
"Snake",2066,2,6,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2006,2006,"Your Gene.I Snake (Pet)",
"Horse",2067,2,7,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2007,2007,"Your Gene.I Horse (Pet)",
"Sheep",2068,2,8,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2008,2008,"Your Gene.I Sheep (Pet)",
"Monkey",2069,2,9,1,0,0,6,0,0,27,11,13,5,217.425,101.4,100,48.45,48.45,31.95,5,10.615,14.495,13.38,22.2,22.2,25.9,5,5,-1,0,0,0,0,0,950,750,600,700,650,600,550,650,600,500,0,0,0,0,2009,2009,"Your Gene.I Monkey (Pet)",
