goldcool, 1149,5,
10652,"mf02wy",1,0,0,
653,"mf03w",1,10652,7018,
654,"mf04w",1,10652,7019,
655,"mf05w",1,10652,7018,
656,"mf06w",1,10652,7019,
657,"mf07w",1,10652,7018,
658,"mf08w",1,10652,7019,
659,"mf09w",1,10652,7018,
660,"mf10w",1,10652,7019,
661,"mf11w",1,10652,7018,
662,"mf12w",1,10652,7019,
451,"mz01w",1,10451,7024,
10451,"mz01wy",1,0,0,
452,"mz02w",1,10453,7025,
10452,"mz02wy",1,0,0,
453,"mz03w",1,10453,7025,
10453,"mz03wy",1,0,0,
454,"mz04w",1,10451,7024,
455,"mz05w",1,10453,7025,
456,"mz06w",1,10453,7025,
457,"mz07w",1,10451,7024,
458,"mz08w",1,10453,7025,
459,"mz09w",1,10453,7025,
460,"mz10w",1,10451,7024,
461,"mz11w",1,10453,7025,
462,"mz12w",1,10453,7025,
463,"mz13w",1,10451,7024,
464,"mz14w",1,10453,7025,
465,"mz15w",1,10453,7025,
466,"mz16w",1,10451,7024,
467,"mz17w",1,10453,7025,
468,"mz18w",1,10453,7025,
10051,"mw01wy",1,0,0,
51,"mw01w",1,10051,7020,
52,"mw02w",1,10051,7020,
53,"mw03w",1,10051,7021,
54,"mw04w",1,10051,7021,
55,"mw05w",1,10051,7020,
56,"mw06w",1,10051,7020,
57,"mw07w",1,10051,7021,
58,"mw08w",1,10051,7021,
59,"mw09w",1,10051,7020,
60,"mw10w",1,10051,7020,
61,"mw11w",1,10051,7021,
62,"mw12w",1,10051,7021,
63,"mw13w",1,10051,7020,
64,"mw14w",1,10051,7020,
65,"mw15w",1,10051,7021,
66,"mw16w",1,10051,7021,
67,"mw17w",1,10051,7020,
68,"mw18w",1,10051,7020,
69,"mw19w",1,10051,7021,
70,"mw20w",1,10051,7021,
71,"mw21w",1,10051,7020,
72,"mw22w",1,10051,7020,
73,"mw23w",1,10051,7021,
74,"mw24w",1,10051,7021,
851,"ww01w",1,10851,7010,
10851,"ww01wy",1,0,0,
852,"ww02w",1,10852,7011,
10852,"ww02wy",1,0,0,
853,"ww03w",1,10853,7012,
10853,"ww03wy",1,0,0,
854,"ww04w",1,10854,7013,
10854,"ww04wy",1,0,0,
855,"ww05w",1,10851,7010,
856,"ww06w",1,10852,7011,
857,"ww07w",1,10853,7012,
858,"ww08w",1,10854,7013,
859,"ww09w",1,10851,7010,
860,"ww10w",1,10852,7011,
861,"ww11w",1,10853,7012,
862,"ww12w",1,10854,7013,
863,"ww13w",1,10851,7010,
864,"ww14w",1,10852,7011,
865,"ww15w",1,10853,7012,
866,"ww16w",1,10854,7013,
867,"ww17w",1,10851,7010,
868,"ww18w",1,10852,7011,
869,"ww19w",1,10853,7012,
870,"ww20w",1,10854,7013,
871,"ww21w",1,10851,7010,
872,"ww22w",1,10852,7011,
873,"ww23w",1,10853,7012,
874,"ww24w",1,10854,7013,
11051,"wg01wy",1,0,0,
11052,"wg02wy",1,0,0,
1051,"wg01w",12,11051,7022,
1052,"wg02w",11,11052,7023,
1053,"wg03w",12,11051,7022,
1054,"wg04w",12,11051,7022,
1055,"wg05w",11,11052,7023,
1056,"wg06w",12,11051,7022,
1057,"wg07w",12,11051,7022,
1058,"wg08w",11,11052,7023,
1059,"wg09w",12,11051,7022,
1060,"wg10w",12,11051,7022,
1061,"wg11w",11,11052,7023,
1062,"wg12w",12,11051,7022,
1063,"wg13w",12,11051,7022,
1064,"wg14w",11,11052,7023,
1065,"wg15w",12,11051,7022,
1066,"wg16w",12,11051,7022,
1067,"wg17w",11,11052,7023,
1068,"wg18w",12,11051,7022,
1251,"wz01w",1,11251,7016,
11251,"wz01wy",1,0,0,
1252,"wz02w",1,11252,7017,
11252,"wz02wy",1,0,0,
1253,"wz03w",1,11253,7017,
11253,"wz03wy",1,0,0,
1254,"wz04w",1,11251,7016,
1255,"wz05w",1,11252,7017,
1256,"wz06w",1,11253,7017,
1257,"wz07w",1,11251,7016,
1258,"wz08w",1,11252,7017,
1259,"wz09w",1,11253,7017,
1260,"wz10w",1,11251,7016,
1261,"wz11w",1,11252,7017,
1262,"wz12w",1,11253,7017,
1263,"wz13w",1,11251,7016,
1264,"wz14w",1,11252,7017,
1265,"wz15w",1,11253,7017,
1266,"wz16w",1,11251,7016,
1267,"wz17w",1,11252,7017,
1268,"wz18w",1,11253,7017,
1451,"wf01w",1,11451,7026,
11451,"wf01wy",1,0,0,
1452,"wf02w",1,11451,7026,
1453,"wf03w",1,11451,7026,
1454,"wf04w",1,11451,7026,
1455,"wf05w",1,11451,7026,
1456,"wf06w",1,11451,7026,
1457,"wf07w",1,11451,7026,
1458,"wf08w",1,11451,7026,
1459,"wf09w",1,11451,7026,
1460,"wf10w",1,11451,7026,
1461,"wf11w",1,11451,7026,
1462,"wf12w",1,11451,7026,
151,"mw01t",0,0,0,
152,"mw02t",0,0,0,
153,"mw03t",0,0,0,
154,"mw04t",0,0,0,
155,"mw05t",0,0,0,
156,"mw06t",0,0,0,
157,"mw07t",0,0,0,
158,"mw08t",0,0,0,
159,"mw09t",0,0,0,
160,"mw10t",0,0,0,
351,"mg01t",0,0,0,
352,"mg02t",0,0,0,
353,"mg03t",0,0,0,
354,"mg04t",0,0,0,
355,"mg05t",0,0,0,
356,"mg06t",0,0,0,
357,"mg07t",0,0,0,
358,"mg08t",0,0,0,
359,"mg09t",0,0,0,
360,"mg10t",0,0,0,
551,"mz01t",0,0,0,
552,"mz02t",0,0,0,
553,"mz03t",0,0,0,
554,"mz04t",0,0,0,
555,"mz05t",0,0,0,
556,"mz06t",0,0,0,
557,"mz07t",0,0,0,
558,"mz08t",0,0,0,
559,"mz09t",0,0,0,
560,"mz10t",0,0,0,
751,"mf01t",0,0,0,
752,"mf02t",0,0,0,
753,"mf03t",0,0,0,
754,"mf04t",0,0,0,
755,"mf05t",0,0,0,
756,"mf06t",0,0,0,
757,"mf07t",0,0,0,
758,"mf08t",0,0,0,
759,"mf09t",0,0,0,
760,"mf10t",0,0,0,
951,"ww01t",0,0,0,
952,"ww02t",0,0,0,
953,"ww03t",0,0,0,
954,"ww04t",0,0,0,
955,"ww05t",0,0,0,
956,"ww06t",0,0,0,
957,"ww07t",0,0,0,
958,"ww08t",0,0,0,
959,"ww09t",0,0,0,
960,"ww10t",0,0,0,
1151,"wg01t",0,0,0,
1152,"wg02t",0,0,0,
1153,"wg03t",0,0,0,
1154,"wg04t",0,0,0,
1155,"wg05t",0,0,0,
1156,"wg06t",0,0,0,
1157,"wg07t",0,0,0,
1158,"wg08t",0,0,0,
1159,"wg09t",0,0,0,
1160,"wg10t",0,0,0,
1351,"wz01t",0,0,0,
1352,"wz02t",0,0,0,
1353,"wz03t",0,0,0,
1354,"wz04t",0,0,0,
1355,"wz05t",0,0,0,
1356,"wz06t",0,0,0,
1357,"wz07t",0,0,0,
1358,"wz08t",0,0,0,
1359,"wz09t",0,0,0,
1360,"wz10t",0,0,0,
1551,"wf01t",0,0,0,
1552,"wf02t",0,0,0,
1553,"wf03t",0,0,0,
1554,"wf04t",0,0,0,
1555,"wf05t",0,0,0,
1556,"wf06t",0,0,0,
1557,"wf07t",0,0,0,
1558,"wf08t",0,0,0,
1559,"wf09t",0,0,0,
1560,"wf10t",0,0,0,
1601,"mwxss",0,11601,0,
11601,"mwxssy",0,0,0,
1602,"mgxss",0,11602,0,
11602,"mgxssy",0,0,0,
1603,"mzxss",0,11603,0,
11603,"mzxssy",0,0,0,
1604,"mfxss",0,11604,0,
11604,"mfxssy",0,0,0,
1605,"wwxss",0,11605,0,
11605,"wwxssy",0,0,0,
1606,"wgxss",0,11606,0,
11606,"wgxssy",0,0,0,
1607,"wzxss",0,11607,0,
11607,"wzxssy",0,0,0,
1608,"wfxss",0,11608,0,
11608,"wfxssy",0,0,0,
7001,"mwzm",0,0,0,
7002,"wwzm",0,0,0,
7003,"mgzm",0,0,0,
7004,"wgzm",0,0,0,
7005,"mzzm",0,0,0,
7006,"wzzm",0,0,0,
7007,"mfzm",0,0,0,
7008,"wfzm",0,0,0,
7010,"ww01wcz",0,0,0,
7011,"ww02wcz",0,0,0,
7012,"ww03wcz",0,0,0,
7013,"ww04wcz",0,0,0,
7014,"mg01wcz",0,0,0,
7015,"mg02wcz",0,0,0,
7016,"wz01wcz",0,0,0,
7017,"wz02wcz",0,0,0,
7018,"mf01wcz",0,0,0,
7019,"mf02wcz",0,0,0,
7020,"mw01wcz",0,0,0,
7021,"mw02wcz",0,0,0,
7022,"wg01wcz",0,0,0,
7023,"wg02wcz",0,0,0,
7024,"mz01wcz",0,0,0,
7025,"mz02wcz",0,0,0,
7026,"wf01wcz",0,0,0,
7027,"zqmw01wcz",0,0,0,
7028,"zqmw02wcz",0,0,0,
7029,"zqww01wcz",0,0,0,
7030,"zqww02wcz",0,0,0,
7031,"zqmg01wcz",0,0,0,
7032,"zqmg02wcz",0,0,0,
7033,"zqwg01wcz",0,0,0,
7034,"zqwg02wcz",0,0,0,
7035,"zqmz01wcz",0,0,0,
7036,"zqmz02wcz",0,0,0,
7037,"zqwz01wcz",0,0,0,
7038,"zqwz02wcz",0,0,0,
7039,"zqmf01wcz",0,0,0,
7040,"zqwf01wcz",0,0,0,
7401,"mg3503",0,0,0,
7402,"mg3502",0,0,0,
7403,"mg8502",0,0,0,
7404,"mg2024",0,0,0,
7405,"mg8503",0,0,0,
7406,"mg4000",0,0,0,
7407,"mg4001",0,0,0,
7408,"mg4000a",0,0,0,
7409,"mg4000b",0,0,0,
7410,"mg4001a",0,0,0,
7411,"mg4001b",0,0,0,
8201,"wg3503",0,0,0,
8202,"wg3502",0,0,0,
8203,"wg8502",0,0,0,
8204,"wg2024",0,0,0,
8205,"wg8503",0,0,0,
8206,"wg4000",0,0,0,
8207,"wg4001",0,0,0,
8208,"wg4000a",0,0,0,
8209,"wg4000b",0,0,0,
8210,"wg4001a",0,0,0,
8211,"wg4001b",0,0,0,
7801,"mf7202",0,0,0,
7802,"mf3102",0,0,0,
7803,"mf3101",0,0,0,
7804,"mf3103",0,0,0,
7805,"mf8101",0,0,0,
7806,"mf4022",0,0,0,
8601,"wf7202",0,0,0,
8603,"wf3101",0,0,0,
8604,"wf3103",0,0,0,
8606,"wf4022",0,0,0,
8001,"ww3501",0,0,0,
8002,"ww3001",0,0,0,
8003,"ww1501",0,0,0,
8004,"ww8501",0,0,0,
8005,"ww1011",0,0,0,
8006,"ww1041",0,0,0,
8007,"ww1046",0,0,0,
8008,"ww1051",0,0,0,
8009,"ww4000a",0,0,0,
8010,"ww4000b",0,0,0,
8011,"ww1082",0,0,0,
8012,"ww1083",0,0,0,
8013,"ww1063",0,0,0,
7201,"mw3501",0,0,0,
7202,"mw3001",0,0,0,
7203,"mw1501",0,0,0,
7204,"mw8501",0,0,0,
7205,"mw1011",0,0,0,
7206,"mw1041",0,0,0,
7207,"mw1046",0,0,0,
7208,"mw1051",0,0,0,
7209,"mw4000a",0,0,0,
7210,"mw4000b",0,0,0,
7211,"mw1082",0,0,0,
7212,"mw1083",0,0,0,
7213,"mw1063",0,0,0,
7601,"mz3301",0,0,0,
7602,"mz3302",0,0,0,
8401,"wz3301",0,0,0,
8402,"wz3302",0,0,0,
7603,"mz3091",0,0,0,
2001,"n2001",0,30002,0,
2002,"n2002",0,30002,0,
2003,"n2003l",0,30002,0,
2004,"n2004l",0,30002,0,
2005,"n2005l",0,30002,0,
2006,"n2006l",0,30002,0,
2007,"n2007",0,30002,0,
2008,"n2008l",0,30002,0,
2009,"n2009l",0,30002,0,
2010,"n2010",0,30002,0,
2011,"n2011l",0,30002,0,
2012,"n2012",0,30002,0,
2013,"n2012l",0,30002,0,
2014,"n2014",0,30002,0,
2015,"n2015",0,30002,0,
2016,"n2016l",0,30002,0,
2017,"n2017l",0,30002,0,
2019,"n2001l",0,30002,0,
2020,"n2002",0,30002,0,
2021,"n2003",0,30002,0,
2022,"n2004l",0,30002,0,
2023,"n2019",0,30002,0,
2024,"n2005",0,30002,0,
2025,"n2005l",0,30002,0,
2026,"n2007",0,30002,0,
2027,"n2008",0,30002,0,
2028,"n2009",0,30002,0,
2029,"n2010",0,30002,0,
2030,"n2010",0,30002,0,
2031,"n2011",0,30002,0,
2033,"n2006",0,30002,0,
2034,"n2004",0,30002,0,
2035,"n2014l",0,30002,0,
2036,"n2010l",0,30002,0,
2039,"npc2037",0,12039,0,
12039,"npc2037y",0,0,0,
2040,"npc2038",0,12040,0,
12040,"npc2038y",0,0,0,
2042,"npc01",0,12042,0,
12042,"npc01y",0,0,0,
2037,"n2020",0,2038,0,
2038,"n2020y",0,0,0,
2018,"n2018",0,2032,0,
2032,"n2018y",0,0,0,
2043,"n2021",0,2044,0,
2044,"n2021y",0,0,0,
2101,"newnpc_01",0,12101,0,
12101,"newnpc_01y",0,0,0,
2102,"newnpc_02",0,12102,0,
12102,"newnpc_02y",0,0,0,
2103,"newnpc_03",0,12103,0,
12103,"newnpc_03y",0,0,0,
2104,"newnpc_04",0,12104,0,
12104,"newnpc_04y",0,0,0,
2105,"newnpc_05",0,12105,0,
12105,"newnpc_05y",0,0,0,
2106,"newnpc_06",0,12106,0,
12106,"newnpc_06y",0,0,0,
2107,"newnpc_07",0,12107,0,
12107,"newnpc_07y",0,0,0,
2108,"newnpc_08",0,12108,0,
12108,"newnpc_08y",0,0,0,
2109,"newnpc_09",0,12109,0,
12109,"newnpc_09y",0,0,0,
2110,"newnpc_10",0,12110,0,
12110,"newnpc_10y",0,0,0,
2111,"newnpc_11",0,12111,0,
12111,"newnpc_11y",0,0,0,
2112,"newnpc_12",0,12112,0,
12112,"newnpc_12y",0,0,0,
2113,"newnpc_13",0,12113,0,
12113,"newnpc_13y",0,0,0,
2114,"newnpc_14",0,12114,0,
12114,"newnpc_14y",0,0,0,
2115,"newnpc_15",0,12115,0,
12115,"newnpc_15y",0,0,0,
2116,"newnpc_16",0,12116,0,
12116,"newnpc_16y",0,0,0,
2117,"newnpc_17",0,12117,0,
12117,"newnpc_17y",0,0,0,
2118,"newnpc_18",0,12118,0,
12118,"newnpc_18y",0,0,0,
2119,"newnpc_19",0,12119,0,
12119,"newnpc_19y",0,0,0,
2120,"newnpc_20",0,12120,0,
12120,"newnpc_20y",0,0,0,
2121,"newnpc_21",0,12121,0,
12121,"newnpc_21y",0,0,0,
2122,"newnpc_22",0,12122,0,
12122,"newnpc_22y",0,0,0,
2123,"newnpc_23",0,12123,0,
12123,"newnpc_23y",0,0,0,
2124,"newnpc_24",0,12124,0,
12124,"newnpc_24y",0,0,0,
2125,"newnpc_25",0,12125,0,
12125,"newnpc_25y",0,0,0,
2126,"newnpc_26",0,12126,0,
12126,"newnpc_26y",0,0,0,
2127,"newnpc_27",0,12127,0,
12127,"newnpc_27y",0,0,0,
2128,"newnpc_28",0,12128,0,
12128,"newnpc_28y",0,0,0,
2951,"Set_screen",0,0,0,
3001,"g3001",0,30001,0,
3002,"g3002",0,30001,0,
5001,"g5001",0,15001,0,
5002,"g5002",0,15001,0,
15001,"gy5001",0,0,0,
5003,"g5003",0,15003,0,
5004,"g5004",0,15003,0,
15003,"gy5003",0,0,0,
5005,"g5005",0,15005,0,
15005,"gy5005",0,0,0,
5006,"g5006",0,15006,0,
5007,"g5007",0,15006,0,
15006,"gy5006",0,0,0,
3003,"g3003",0,13003,0,
3004,"g3004",0,13003,0,
13003,"gy3003",0,0,0,
5008,"g5008",0,15008,0,
5009,"g5009",0,15008,0,
15008,"gy5008",0,0,0,
3005,"g3005",0,13005,0,
3006,"g3006",0,13005,0,
13005,"gy3005",0,0,0,
3007,"g3007",0,13007,0,
13007,"gy3007",0,0,0,
3008,"g3008",0,13008,0,
3009,"g3009",0,13008,0,
13008,"gy3008",0,0,0,
3010,"g3010",0,13010,0,
3011,"g3011",0,13010,0,
13010,"gy3010",0,0,0,
3012,"g3012",0,13012,0,
3013,"g3013",0,13012,0,
13012,"gy3012",0,0,0,
5010,"g5010",0,15010,0,
5011,"g5011",0,15010,0,
15010,"gy5010",0,0,0,
5012,"g5012",0,30001,0,
5013,"g5013",0,30001,0,
3014,"g3014",0,13014,0,
3015,"g3015",0,13014,0,
13014,"gy3014",0,0,0,
3016,"g3016",0,13016,0,
3017,"g3017",0,13016,0,
13016,"gy3016",0,0,0,
4001,"g4001",0,14001,0,
14001,"gy4001",0,0,0,
4002,"g4002",0,14002,0,
14002,"gy4002",0,0,0,
4003,"g4003",0,14003,0,
14003,"gy4003",0,0,0,
4004,"g4004",0,14004,0,
4005,"g4005",0,14004,0,
4006,"g4006",0,14004,0,
14004,"gy4004",0,0,0,
4007,"g4007",0,14007,0,
14007,"gy4007",0,0,0,
4008,"g4008",0,14008,0,
4009,"g4009",0,14008,0,
14008,"gy4008",0,0,0,
5014,"g5014",0,15014,0,
5015,"g5015",0,15014,0,
15014,"gy5014",0,0,0,
5016,"g5016",0,15016,0,
5017,"g5017",0,15016,0,
15016,"gy5016",0,0,0,
5018,"g5018",0,15018,0,
5019,"g5019",0,15018,0,
15018,"gy5018",0,0,0,
5020,"g5020",0,15020,0,
5021,"g5021",0,15020,0,
15020,"gy5020",0,0,0,
5022,"g5022",0,15022,0,
5023,"g5023",0,15022,0,
15022,"gy5022",0,0,0,
5024,"g5024",0,15024,0,
5025,"g5025",0,15024,0,
15024,"gy5024",0,0,0,
5026,"g5026",0,15026,0,
5027,"g5027",0,15026,0,
15026,"gy5026",0,0,0,
5028,"g5028",0,15028,0,
5029,"g5029",0,15028,0,
15028,"gy5028",0,0,0,
5030,"g5030",0,15030,0,
5031,"g5031",0,15030,0,
15030,"gy5030",0,0,0,
5032,"g5032",0,15032,0,
5033,"g5033",0,15032,0,
15032,"gy5032",0,0,0,
5034,"g5034",0,15034,0,
5035,"g5035",0,15034,0,
15034,"gy5034",0,0,0,
5036,"g5036",0,15036,0,
5037,"g5037",0,15036,0,
15036,"gy5036",0,0,0,
5038,"g5038",0,15038,0,
5039,"g5039",0,15038,0,
15038,"gy5038",0,0,0,
5040,"g5040",0,15040,0,
5041,"g5041",0,15040,0,
15040,"gy5040",0,0,0,
5042,"g5042",0,15042,0,
5043,"g5043",0,15042,0,
15042,"gy5042",0,0,0,
5044,"g5044",0,15044,0,
5045,"g5045",0,15044,0,
15044,"gy5044",0,0,0,
5046,"g5046",0,15046,0,
5047,"g5047",0,15046,0,
15046,"gy5046",0,0,0,
5048,"g5048",0,15048,0,
5049,"g5049",0,15048,0,
15048,"gy5048",0,0,0,
5050,"g5050",0,15050,0,
5051,"g5051",0,15050,0,
15050,"gy5050",0,0,0,
5052,"g5052",0,15052,0,
5053,"g5053",0,15052,0,
15052,"gy5052",0,0,0,
4012,"g4012",0,14012,0,
4013,"g4013",0,14012,0,
14012,"gy4012",0,0,0,
4014,"g4014",0,14014,0,
4015,"g4015",0,14014,0,
14014,"gy4014",0,0,0,
4016,"g4016",0,14016,0,
4017,"g4017",0,14016,0,
14016,"gy4016",0,0,0,
4018,"g4018",0,14018,0,
4019,"g4019",0,14018,0,
14018,"gy4018",0,0,0,
4020,"g4020",0,14018,0,
4021,"g4021",0,14018,0,
14020,"gy4020",0,0,0,
4022,"g4022",0,14022,0,
4023,"g4023",0,14022,0,
14022,"gy4022",0,0,0,
4024,"g4024",0,14024,0,
4025,"g4025",0,14024,0,
14024,"gy4024",0,0,0,
4026,"g4026",0,14026,0,
4027,"g4027",0,14026,0,
14026,"gy4026",0,0,0,
4028,"g4028",0,14028,0,
4029,"g4029",0,14028,0,
14028,"gy4028",0,0,0,
4030,"g4030",0,14030,0,
4031,"g4031",0,14030,0,
14030,"gy4030",0,0,0,
4032,"g4032",0,14032,0,
4033,"g4033",0,14032,0,
14032,"gy4032",0,0,0,
4034,"g4034",0,14034,0,
4035,"g4035",0,14034,0,
14034,"gy4034",0,0,0,
4036,"g4036",0,14036,0,
4037,"g4037",0,14036,0,
14036,"gy4036",0,0,0,
4038,"g4038",0,14038,0,
4039,"g4039",0,14038,0,
14038,"gy4038",0,0,0,
4040,"g4040",0,14040,0,
4041,"g4041",0,14040,0,
14040,"gy4040",0,0,0,
4042,"g4042",0,14042,0,
4043,"g4043",0,14042,0,
14042,"gy4043",0,0,0,
4044,"g4044",0,14044,0,
4045,"g4045",0,14044,0,
14044,"gy4044",0,0,0,
4046,"g5055",0,10601,0,
4047,"g5054",0,11806,0,
4048,"g5056",0,11605,0,
4049,"g4049",0,14049,0,
4050,"g4050",0,14049,0,
14049,"gy4049",0,0,0,
4051,"g4051",0,14051,0,
4052,"g4052",0,14051,0,
14051,"gy4051",0,0,0,
1701,"yl01",0,0,0,
1702,"yl02",0,0,0,
1703,"yl03",0,0,0,
1704,"yl04",0,0,0,
1705,"yl05",0,0,0,
1706,"yl06",0,0,0,
1707,"yl07",0,0,0,
1708,"yl08",0,0,0,
1709,"yl09",0,0,0,
1710,"yl10",0,0,0,
1711,"yl11",0,0,0,
1712,"yl12",0,0,0,
1713,"yl13",0,0,0,
1714,"yl14",0,0,0,
1715,"yl15",0,0,0,
1716,"yl16",0,0,0,
1717,"yl17",0,0,0,
1718,"yl18",0,0,0,
1719,"yl19",0,0,0,
1801,"c1201",0,11801,0,
11801,"cy1201",0,0,0,
1802,"c1222",0,11802,0,
11802,"cy1222",0,0,0,
1803,"c1236",0,11803,0,
11803,"cy1236",0,0,0,
1804,"c1257",0,11804,0,
11804,"cy1257",0,0,0,
1805,"c1258",0,11805,0,
11805,"cy1258",0,0,0,
1806,"c1229",0,11806,0,
11806,"cy1229",0,0,0,
1807,"c1243",0,11807,0,
11807,"cy1243",0,0,0,
1808,"gm01",0,11808,0,
11808,"gm01y",0,0,0,
1809,"c1222t",0,0,0,
1810,"jh_mc",0,11810,0,
11810,"jh_mcy",0,0,0,
1811,"jh_mc_w",0,0,0,
1812,"jh_mc_r",0,0,0,
1813,"jh_xl_w",0,11813,0,
1814,"jh_xl_r",0,11813,0,
11813,"jh_xly",0,0,0,
1815,"jh_xn_w",0,11815,0,
1816,"jh_xn_r",0,11815,0,
11815,"jh_xny",0,0,0,
1817,"jh_bl",0,11817,0,
11817,"jh_bly",0,0,0,
1818,"jh_blcl",0,11818,0,
11818,"jh_blcly",0,0,0,
1819,"jh_cl01",0,11819,0,
11819,"jh_cl01y",0,0,0,
1820,"jh_cl02",0,11820,0,
11820,"jh_cl02y",0,0,0,
1821,"jh_cl03",0,11821,0,
11821,"jh_cl03y",0,0,0,
1822,"jh_cl04",0,11822,0,
11822,"jh_cl04y",0,0,0,
1823,"jh_bn",0,11823,0,
11823,"jh_bny",0,0,0,
1824,"jh_bnbp",0,11824,0,
11824,"jh_bnbpy",0,0,0,
1825,"jh_bndl",0,11825,0,
11825,"jh_bndly",0,0,0,
1826,"jh_kiss_w",0,11826,0,
11826,"jh_kiss_wy",0,0,0,
1827,"jh_kiss_r",0,11827,0,
11827,"jh_kiss_ry",0,0,0,
1828,"c1222q",0,11802,0,
1829,"c1222qt",0,0,0,
1830,"c1258a",0,11805,0,
1831,"c1258b",0,11805,0,
1832,"c1259a",0,0,0,
1833,"c1259b",0,0,0,
1834,"c1243s",0,11807,0,
1851,"pet01",0,11851,0,
11851,"pety01",0,0,0,
1852,"pig01",0,11852,0,
11852,"pigy01",0,0,0,
1853,"snwo01",0,0,0,
1854,"sdtree01",0,0,0,
1855,"sdtree02",0,0,0,
1856,"twl01",0,0,0,
1857,"twr01",0,0,0,
1858,"twr02",0,0,0,
1859,"flag01",0,0,0,
1860,"flag02",0,0,0,
1861,"flag03",0,0,0,
1862,"year01",0,11862,0,
11862,"yeary01",0,0,0,
1863,"year02",0,11863,0,
1864,"year02b",0,11863,0,
11863,"yeary02",0,0,0,
1865,"gm02",0,11865,0,
11865,"gm02y",0,0,0,
1902,"npc02",0,0,0,
1903,"npc03",0,0,0,
1904,"npc04",0,0,0,
1905,"npc05",0,0,0,
1906,"npc06",0,0,0,
1901,"npc07",0,11901,0,
11901,"npc07y",0,0,0,
1907,"npc08",0,0,0,
1908,"npc09",0,0,0,
1909,"npc10",0,0,0,
1910,"npc11",0,0,0,
1912,"npc12",0,0,0,
1913,"npc13",0,0,0,
1914,"npc14",0,0,0,
1915,"npc15",0,0,0,
1916,"npc16",0,0,0,
1917,"newobj01",0,0,0,
1918,"newobj02",0,0,0,
1919,"newobj03",0,0,0,
1920,"newobj_01",0,0,0,
1921,"newobj_01b",0,0,0,
1922,"newobj_02",0,0,0,
1923,"newobj_02b",0,0,0,
30001,"shadow",0,0,0,
30002,"shadow_npc",0,0,0,
19002,"rider01f",0,0,0,
19001,"rider01b",0,19013,0,
19004,"rider02f",0,0,0,
19003,"rider02b",0,19014,0,
19006,"rider03f",0,0,0,
19005,"rider03b",0,19015,0,
19008,"rider04f",0,0,0,
19007,"rider04b",0,19016,0,
19010,"rider05f",0,0,0,
19009,"rider05b",0,19017,0,
