goldcool, 5544,9,
5015,0,5000,9003,2,23002,1,5,10000,
5015,0,5000,9003,2,23122,1,3,10000,
5015,1,5000,9003,2,23004,1,5,10000,
5015,1,5000,9003,2,23122,1,3,10000,
5016,0,5000,9003,2,23002,1,5,10000,
5016,0,5000,9003,2,23122,1,3,10000,
5016,1,5000,9003,2,23004,1,5,10000,
5016,1,5000,9003,2,23122,1,3,10000,
5017,0,5000,9003,2,23002,1,5,10000,
5017,0,5000,9003,2,23122,1,5,10000,
5017,1,5000,9003,2,23004,1,5,10000,
5017,1,5000,9003,2,23122,1,5,10000,
5018,0,5000,9003,2,23002,1,5,10000,
5018,0,5000,9003,2,23122,1,5,10000,
5018,1,5000,9003,2,23004,1,5,10000,
5018,1,5000,9003,2,23122,1,5,10000,
5019,0,5000,9003,2,23002,1,5,10000,
5019,0,5000,9003,2,23122,1,5,10000,
5019,1,5000,9003,2,23004,1,5,10000,
5019,1,5000,9003,2,23122,1,5,10000,
5020,0,5000,9003,3,23006,1,5,10000,
5020,0,5000,9003,3,23123,0,3,5000,
5020,1,5000,9003,3,23014,1,5,10000,
5020,1,5000,9003,3,23123,0,3,5000,
5021,0,5000,9003,3,23006,1,5,10000,
5021,0,5000,9003,3,23123,0,3,5000,
5021,1,5000,9003,3,23014,1,5,10000,
5021,1,5000,9003,3,23123,0,3,5000,
5022,0,5000,9003,3,23006,1,5,10000,
5022,0,5000,9003,3,23123,0,3,5000,
5022,1,5000,9003,3,23014,1,5,10000,
5022,1,5000,9003,3,23123,0,3,5000,
5023,0,5000,9003,3,23006,1,5,10000,
5023,0,5000,9003,3,23123,1,3,10000,
5023,1,5000,9003,3,23014,1,5,10000,
5023,1,5000,9003,3,23123,1,3,10000,
5024,0,5000,9003,3,23006,1,5,10000,
5024,0,5000,9003,3,23123,1,3,10000,
5024,1,5000,9003,3,23014,1,5,10000,
5024,1,5000,9003,3,23123,1,3,10000,
5025,0,5000,9003,3,23006,1,5,10000,
5025,0,5000,9003,3,23123,1,3,10000,
5025,1,5000,9003,3,23014,1,5,10000,
5025,1,5000,9003,3,23123,1,3,10000,
5026,0,5000,9003,3,23006,1,5,10000,
5026,0,5000,9003,3,23123,1,5,10000,
5026,1,5000,9003,3,23014,1,5,10000,
5026,1,5000,9003,3,23123,1,5,10000,
5027,0,5000,9003,3,23006,1,5,10000,
5027,0,5000,9003,3,23123,1,5,10000,
5027,1,5000,9003,3,23014,1,5,10000,
5027,1,5000,9003,3,23123,1,5,10000,
5028,0,5000,9003,3,23006,1,5,10000,
5028,0,5000,9003,3,23123,1,5,10000,
5028,1,5000,9003,3,23014,1,5,10000,
5028,1,5000,9003,3,23123,1,5,10000,
5029,0,5000,9003,4,23016,1,5,10000,
5029,0,5000,9003,4,23124,0,3,7000,
5029,0,5000,9003,4,23123,0,3,7000,
5029,1,5000,9003,4,23009,1,5,10000,
5029,1,5000,9003,4,23124,0,3,7000,
5029,1,5000,9003,4,23123,0,3,7000,
5030,0,5000,9003,4,23016,1,5,10000,
5030,0,5000,9003,4,23124,0,3,7000,
5030,0,5000,9003,4,23123,0,3,7000,
5030,1,5000,9003,4,23009,1,5,10000,
5030,1,5000,9003,4,23124,0,3,7000,
5030,1,5000,9003,4,23123,0,3,7000,
5031,0,5000,9003,4,23016,1,5,10000,
5031,0,5000,9003,4,23124,0,3,7000,
5031,0,5000,9003,4,23123,0,3,7000,
5031,1,5000,9003,4,23009,1,5,10000,
5031,1,5000,9003,4,23124,0,3,7000,
5031,1,5000,9003,4,23123,0,3,7000,
5032,0,5000,9003,4,23016,1,5,10000,
5032,0,5000,9003,4,23124,1,4,10000,
5032,0,5000,9003,4,23123,1,4,10000,
5032,1,5000,9003,4,23009,1,5,10000,
5032,1,5000,9003,4,23124,1,4,10000,
5032,1,5000,9003,4,23123,1,4,10000,
5033,0,5000,9003,4,23016,1,5,10000,
5033,0,5000,9003,4,23124,1,4,10000,
5033,0,5000,9003,4,23123,1,4,10000,
5033,1,5000,9003,4,23009,1,5,10000,
5033,1,5000,9003,4,23124,1,4,10000,
5033,1,5000,9003,4,23123,1,4,10000,
5034,0,5000,9003,4,23016,1,5,10000,
5034,0,5000,9003,4,23124,1,4,10000,
5034,0,5000,9003,4,23123,1,4,10000,
5034,1,5000,9003,4,23009,1,5,10000,
5034,1,5000,9003,4,23124,1,4,10000,
5034,1,5000,9003,4,23123,1,4,10000,
5035,0,5000,9003,4,23047,0,1,10000,
5035,0,5000,9003,4,23124,2,5,10000,
5035,0,5000,9003,4,23123,2,5,10000,
5035,1,5000,9003,4,23057,0,1,10000,
5035,1,5000,9003,4,23124,2,5,10000,
5035,1,5000,9003,4,23123,2,5,10000,
5036,0,5000,9003,4,23047,0,1,10000,
5036,0,5000,9003,4,23124,2,5,10000,
5036,0,5000,9003,4,23123,2,5,10000,
5036,1,5000,9003,4,23057,0,1,10000,
5036,1,5000,9003,4,23124,2,5,10000,
5036,1,5000,9003,4,23123,2,5,10000,
5037,0,5000,9003,4,23047,0,1,10000,
5037,0,5000,9003,4,23124,2,5,10000,
5037,0,5000,9003,4,23123,2,5,10000,
5037,1,5000,9003,4,23057,0,1,10000,
5037,1,5000,9003,4,23124,2,5,10000,
5037,1,5000,9003,4,23123,2,5,10000,
5038,0,5000,9003,5,23024,1,5,10000,
5038,0,5000,9003,5,23124,0,3,7000,
5038,0,5000,9003,5,23125,0,3,7000,
5038,1,5000,9003,5,23017,1,5,10000,
5038,1,5000,9003,5,23124,0,3,7000,
5038,1,5000,9003,5,23125,0,3,7000,
5039,0,5000,9003,5,23024,1,5,10000,
5039,0,5000,9003,5,23124,0,3,7000,
5039,0,5000,9003,5,23125,0,3,7000,
5039,1,5000,9003,5,23017,1,5,10000,
5039,1,5000,9003,5,23124,0,3,7000,
5039,1,5000,9003,5,23125,0,3,7000,
5040,0,5000,9003,5,23024,1,5,10000,
5040,0,5000,9003,5,23124,0,3,7000,
5040,0,5000,9003,5,23125,0,3,7000,
5040,1,5000,9003,5,23017,1,5,10000,
5040,1,5000,9003,5,23124,0,3,7000,
5040,1,5000,9003,5,23125,0,3,7000,
5041,0,5000,9003,5,23024,1,5,10000,
5041,0,5000,9003,5,23124,1,4,10000,
5041,0,5000,9003,5,23125,1,4,10000,
5041,1,5000,9003,5,23017,1,5,10000,
5041,1,5000,9003,5,23124,1,4,10000,
5041,1,5000,9003,5,23125,1,4,10000,
5042,0,5000,9003,5,23024,1,5,10000,
5042,0,5000,9003,5,23124,1,4,10000,
5042,0,5000,9003,5,23125,1,4,10000,
5042,1,5000,9003,5,23017,1,5,10000,
5042,1,5000,9003,5,23124,1,4,10000,
5042,1,5000,9003,5,23125,1,4,10000,
5043,0,5000,9003,5,23024,1,5,10000,
5043,0,5000,9003,5,23124,1,4,10000,
5043,0,5000,9003,5,23125,1,4,10000,
5043,1,5000,9003,5,23017,1,5,10000,
5043,1,5000,9003,5,23124,1,4,10000,
5043,1,5000,9003,5,23125,1,4,10000,
5044,0,5000,9003,5,23048,0,1,10000,
5044,0,5000,9003,5,23124,2,5,10000,
5044,0,5000,9003,5,23125,2,5,10000,
5044,1,5000,9003,5,23058,0,1,10000,
5044,1,5000,9003,5,23124,2,5,10000,
5044,1,5000,9003,5,23125,2,5,10000,
5045,0,5000,9003,5,23048,0,1,10000,
5045,0,5000,9003,5,23124,2,5,10000,
5045,0,5000,9003,5,23125,2,5,10000,
5045,1,5000,9003,5,23058,0,1,10000,
5045,1,5000,9003,5,23124,2,5,10000,
5045,1,5000,9003,5,23125,2,5,10000,
5046,0,5000,9003,5,23048,0,1,10000,
5046,0,5000,9003,5,23124,2,5,10000,
5046,0,5000,9003,5,23125,2,5,10000,
5046,1,5000,9003,5,23058,0,1,10000,
5046,1,5000,9003,5,23124,2,5,10000,
5046,1,5000,9003,5,23125,2,5,10000,
5047,0,5000,9003,6,23044,1,5,10000,
5047,0,5000,9003,6,23125,0,3,7000,
5047,0,5000,9003,6,23126,0,3,7000,
5047,1,5000,9003,6,23081,1,5,10000,
5047,1,5000,9003,6,23125,1,3,7000,
5047,1,5000,9003,6,23126,1,3,7000,
5048,0,5000,9003,6,23044,1,5,10000,
5048,0,5000,9003,6,23125,0,3,7000,
5048,0,5000,9003,6,23126,0,3,7000,
5048,1,5000,9003,6,23081,1,5,10000,
5048,1,5000,9003,6,23125,0,3,7000,
5048,1,5000,9003,6,23126,0,3,7000,
5049,0,5000,9003,6,23044,1,5,10000,
5049,0,5000,9003,6,23125,0,3,7000,
5049,0,5000,9003,6,23126,0,3,7000,
5049,1,5000,9003,6,23081,1,5,10000,
5049,1,5000,9003,6,23125,0,3,7000,
5049,1,5000,9003,6,23126,0,3,7000,
5050,0,5000,9003,6,23044,1,5,10000,
5050,0,5000,9003,6,23125,1,4,10000,
5050,0,5000,9003,6,23126,1,4,10000,
5050,1,5000,9003,6,23081,1,5,10000,
5050,1,5000,9003,6,23125,1,4,10000,
5050,1,5000,9003,6,23126,1,4,10000,
5051,0,5000,9003,6,23044,1,5,10000,
5051,0,5000,9003,6,23125,1,4,10000,
5051,0,5000,9003,6,23126,1,4,10000,
5051,1,5000,9003,6,23081,1,5,10000,
5051,1,5000,9003,6,23125,1,4,10000,
5051,1,5000,9003,6,23126,1,4,10000,
5052,0,5000,9003,6,23044,1,5,10000,
5052,0,5000,9003,6,23125,1,4,10000,
5052,0,5000,9003,6,23126,1,4,10000,
5052,1,5000,9003,6,23081,1,5,10000,
5052,1,5000,9003,6,23125,1,4,10000,
5052,1,5000,9003,6,23126,1,4,10000,
5053,0,5000,9003,6,23049,0,1,5000,
5053,0,5000,9003,6,23125,2,5,10000,
5053,0,5000,9003,6,23126,2,5,10000,
5053,1,5000,9003,6,23059,0,1,5000,
5053,1,5000,9003,6,23125,2,5,10000,
5053,1,5000,9003,6,23126,2,5,10000,
5054,0,5000,9003,6,23049,0,1,5000,
5054,0,5000,9003,6,23125,2,5,10000,
5054,0,5000,9003,6,23126,2,5,10000,
5054,1,5000,9003,6,23059,0,1,5000,
5054,1,5000,9003,6,23125,2,5,10000,
5054,1,5000,9003,6,23126,2,5,10000,
5055,0,5000,9003,6,23049,0,1,5000,
5055,0,5000,9003,6,23125,2,5,10000,
5055,0,5000,9003,6,23126,2,5,10000,
5055,1,5000,9003,6,23059,0,1,5000,
5055,1,5000,9003,6,23125,2,5,10000,
5055,1,5000,9003,6,23126,2,5,10000,
5056,0,5000,9003,7,23077,1,5,10000,
5056,0,5000,9003,7,23126,0,3,7000,
5056,0,5000,9003,7,23127,0,3,7000,
5056,1,5000,9003,7,23078,1,5,10000,
5056,1,5000,9003,7,23126,0,3,7000,
5056,1,5000,9003,7,23127,0,3,7000,
5057,0,5000,9003,7,23077,1,5,10000,
5057,0,5000,9003,7,23126,0,3,7000,
5057,0,5000,9003,7,23127,0,3,7000,
5057,1,5000,9003,7,23078,1,5,10000,
5057,1,5000,9003,7,23126,0,3,7000,
5057,1,5000,9003,7,23127,0,3,7000,
5058,0,5000,9003,7,23077,1,5,10000,
5058,0,5000,9003,7,23126,0,3,7000,
5058,0,5000,9003,7,23127,0,3,7000,
5058,1,5000,9003,7,23078,1,5,10000,
5058,1,5000,9003,7,23126,0,3,7000,
5058,1,5000,9003,7,23127,0,3,7000,
5059,0,5000,9003,7,23077,1,5,10000,
5059,0,5000,9003,7,23126,1,4,10000,
5059,0,5000,9003,7,23127,1,4,10000,
5059,1,5000,9003,7,23078,1,5,10000,
5059,1,5000,9003,7,23126,1,4,10000,
5059,1,5000,9003,7,23127,1,4,10000,
5060,0,5000,9003,7,23077,1,5,10000,
5060,0,5000,9003,7,23126,1,4,10000,
5060,0,5000,9003,7,23127,1,4,10000,
5060,1,5000,9003,7,23078,1,5,10000,
5060,1,5000,9003,7,23126,1,4,10000,
5060,1,5000,9003,7,23127,1,4,10000,
5061,0,5000,9003,7,23077,1,5,10000,
5061,0,5000,9003,7,23126,1,4,10000,
5061,0,5000,9003,7,23127,1,4,10000,
5061,1,5000,9003,7,23078,1,5,10000,
5061,1,5000,9003,7,23126,1,4,10000,
5061,1,5000,9003,7,23127,1,4,10000,
5062,0,5000,9003,7,23050,0,1,5000,
5062,0,5000,9003,7,23126,2,5,10000,
5062,0,5000,9003,7,23127,2,5,10000,
5062,1,5000,9003,7,23060,0,1,5000,
5062,1,5000,9003,7,23126,2,5,10000,
5062,1,5000,9003,7,23127,2,5,10000,
5063,0,5000,9003,7,23050,0,1,5000,
5063,0,5000,9003,7,23126,2,5,10000,
5063,0,5000,9003,7,23127,2,5,10000,
5063,1,5000,9003,7,23060,0,1,5000,
5063,1,5000,9003,7,23126,2,5,10000,
5063,1,5000,9003,7,23127,2,5,10000,
5064,0,5000,9003,7,23050,0,1,5000,
5064,0,5000,9003,7,23126,2,5,10000,
5064,0,5000,9003,7,23127,2,5,10000,
5064,1,5000,9003,7,23060,0,1,5000,
5064,1,5000,9003,7,23126,2,5,10000,
5064,1,5000,9003,7,23127,2,5,10000,
5065,0,5000,9003,8,23090,1,5,10000,
5065,0,5000,9003,8,23127,0,3,7000,
5065,0,5000,9003,8,23128,0,3,7000,
5065,1,5000,9003,8,23086,1,5,10000,
5065,1,5000,9003,8,23127,0,3,7000,
5065,1,5000,9003,8,23128,0,3,7000,
5066,0,5000,9003,8,23090,1,5,10000,
5066,0,5000,9003,8,23127,0,3,7000,
5066,0,5000,9003,8,23128,0,3,7000,
5066,1,5000,9003,8,23086,1,5,10000,
5066,1,5000,9003,8,23127,0,3,7000,
5066,1,5000,9003,8,23128,0,3,7000,
5067,0,5000,9003,8,23090,1,5,10000,
5067,0,5000,9003,8,23127,0,3,7000,
5067,0,5000,9003,8,23128,0,3,7000,
5067,1,5000,9003,8,23086,1,5,10000,
5067,1,5000,9003,8,23127,0,3,7000,
5067,1,5000,9003,8,23128,0,3,7000,
5068,0,5000,9003,8,23090,1,5,10000,
5068,0,5000,9003,8,23127,1,4,10000,
5068,0,5000,9003,8,23128,1,4,10000,
5068,1,5000,9003,8,23086,1,5,10000,
5068,1,5000,9003,8,23127,1,4,10000,
5068,1,5000,9003,8,23128,1,4,10000,
5069,0,5000,9003,8,23090,1,5,10000,
5069,0,5000,9003,8,23127,1,4,10000,
5069,0,5000,9003,8,23128,1,4,10000,
5069,1,5000,9003,8,23086,1,5,10000,
5069,1,5000,9003,8,23127,1,4,10000,
5069,1,5000,9003,8,23128,1,4,10000,
5070,0,5000,9003,8,23090,1,5,10000,
5070,0,5000,9003,8,23127,1,4,10000,
5070,0,5000,9003,8,23128,1,4,10000,
5070,1,5000,9003,8,23086,1,5,10000,
5070,1,5000,9003,8,23127,1,4,10000,
5070,1,5000,9003,8,23128,1,4,10000,
5071,0,5000,9003,8,23051,0,1,5000,
5071,0,5000,9003,8,23127,2,5,10000,
5071,0,5000,9003,8,23128,2,5,10000,
5071,1,5000,9003,8,23061,0,1,5000,
5071,1,5000,9003,8,23127,2,5,10000,
5071,1,5000,9003,8,23128,2,5,10000,
5072,0,5000,9003,8,23051,0,1,5000,
5072,0,5000,9003,8,23127,2,5,10000,
5072,0,5000,9003,8,23128,2,5,10000,
5072,1,5000,9003,8,23061,0,1,5000,
5072,1,5000,9003,8,23127,2,5,10000,
5072,1,5000,9003,8,23128,2,5,10000,
5073,0,5000,9003,8,23051,0,1,5000,
5073,0,5000,9003,8,23127,2,5,10000,
5073,0,5000,9003,8,23128,2,5,10000,
5073,1,5000,9003,8,23061,0,1,5000,
5073,1,5000,9003,8,23127,2,5,10000,
5073,1,5000,9003,8,23128,2,5,10000,
5074,0,5000,9003,9,23097,1,5,10000,
5074,0,5000,9003,9,23128,0,3,7000,
5074,0,5000,9003,9,23129,0,3,7000,
5074,1,5000,9003,9,23094,1,5,10000,
5074,1,5000,9003,9,23128,0,3,7000,
5074,1,5000,9003,9,23129,0,3,7000,
5075,0,5000,9003,9,23097,1,5,10000,
5075,0,5000,9003,9,23128,0,3,7000,
5075,0,5000,9003,9,23129,0,3,7000,
5075,1,5000,9003,9,23094,1,5,10000,
5075,1,5000,9003,9,23128,0,3,7000,
5075,1,5000,9003,9,23129,0,3,7000,
5076,0,5000,9003,9,23097,1,5,10000,
5076,0,5000,9003,9,23128,0,3,7000,
5076,0,5000,9003,9,23129,0,3,7000,
5076,1,5000,9003,9,23094,1,5,10000,
5076,1,5000,9003,9,23128,0,3,7000,
5076,1,5000,9003,9,23129,0,3,7000,
5077,0,5000,9003,9,23097,1,5,10000,
5077,0,5000,9003,9,23128,1,4,10000,
5077,0,5000,9003,9,23129,1,4,10000,
5077,1,5000,9003,9,23094,1,5,10000,
5077,1,5000,9003,9,23128,1,4,10000,
5077,1,5000,9003,9,23129,1,4,10000,
5078,0,5000,9003,9,23097,1,5,10000,
5078,0,5000,9003,9,23128,1,4,10000,
5078,0,5000,9003,9,23129,1,4,10000,
5078,1,5000,9003,9,23094,1,5,10000,
5078,1,5000,9003,9,23128,1,4,10000,
5078,1,5000,9003,9,23129,1,4,10000,
5079,0,5000,9003,9,23097,1,5,10000,
5079,0,5000,9003,9,23128,1,4,10000,
5079,0,5000,9003,9,23129,1,4,10000,
5079,1,5000,9003,9,23094,1,5,10000,
5079,1,5000,9003,9,23128,1,4,10000,
5079,1,5000,9003,9,23129,1,4,10000,
5080,0,5000,9003,9,23052,0,1,5000,
5080,0,5000,9003,9,23128,2,5,10000,
5080,0,5000,9003,9,23129,2,5,10000,
5080,1,5000,9003,9,23062,0,1,5000,
5080,1,5000,9003,9,23128,2,5,10000,
5080,1,5000,9003,9,23129,2,5,10000,
5081,0,5000,9003,9,23052,0,1,5000,
5081,0,5000,9003,9,23128,2,5,10000,
5081,0,5000,9003,9,23129,2,5,10000,
5081,1,5000,9003,9,23062,0,1,5000,
5081,1,5000,9003,9,23128,2,5,10000,
5081,1,5000,9003,9,23129,2,5,10000,
5082,0,5000,9003,9,23052,0,1,5000,
5082,0,5000,9003,9,23128,2,5,10000,
5082,0,5000,9003,9,23129,2,5,10000,
5082,1,5000,9003,9,23062,0,1,5000,
5082,1,5000,9003,9,23128,2,5,10000,
5082,1,5000,9003,9,23129,2,5,10000,
5083,0,5000,9003,10,23101,1,5,10000,
5083,0,5000,9003,10,23129,0,3,7000,
5083,0,5000,9003,10,23130,0,3,7000,
5083,1,5000,9003,10,23102,1,5,10000,
5083,1,5000,9003,10,23129,0,3,7000,
5083,1,5000,9003,10,23130,0,3,7000,
5084,0,5000,9003,10,23101,1,5,10000,
5084,0,5000,9003,10,23129,0,3,7000,
5084,0,5000,9003,10,23130,0,3,7000,
5084,1,5000,9003,10,23102,1,5,10000,
5084,1,5000,9003,10,23129,0,3,7000,
5084,1,5000,9003,10,23130,0,3,7000,
5085,0,5000,9003,10,23101,1,5,10000,
5085,0,5000,9003,10,23129,0,3,7000,
5085,0,5000,9003,10,23130,0,3,7000,
5085,1,5000,9003,10,23102,1,5,10000,
5085,1,5000,9003,10,23129,0,3,7000,
5085,1,5000,9003,10,23130,0,3,7000,
5086,0,5000,9003,10,23101,1,5,10000,
5086,0,5000,9003,10,23129,1,4,10000,
5086,0,5000,9003,10,23130,1,4,10000,
5086,1,5000,9003,10,23102,1,5,10000,
5086,1,5000,9003,10,23129,1,4,10000,
5086,1,5000,9003,10,23130,1,4,10000,
5087,0,5000,9003,10,23101,1,5,10000,
5087,0,5000,9003,10,23129,1,4,10000,
5087,0,5000,9003,10,23130,1,4,10000,
5087,1,5000,9003,10,23102,1,5,10000,
5087,1,5000,9003,10,23129,1,4,10000,
5087,1,5000,9003,10,23130,1,4,10000,
5088,0,5000,9003,10,23101,1,5,10000,
5088,0,5000,9003,10,23129,1,4,10000,
5088,0,5000,9003,10,23130,1,4,10000,
5088,1,5000,9003,10,23102,1,5,10000,
5088,1,5000,9003,10,23129,1,4,10000,
5088,1,5000,9003,10,23130,1,4,10000,
5089,0,5000,9003,10,23053,0,1,5000,
5089,0,5000,9003,10,23129,2,5,10000,
5089,0,5000,9003,10,23130,2,5,10000,
5089,1,5000,9003,10,23063,0,1,5000,
5089,1,5000,9003,10,23129,2,5,10000,
5089,1,5000,9003,10,23130,2,5,10000,
5090,0,5000,9003,10,23053,0,1,5000,
5090,0,5000,9003,10,23129,2,5,10000,
5090,0,5000,9003,10,23130,2,5,10000,
5090,1,5000,9003,10,23063,0,1,5000,
5090,1,5000,9003,10,23129,2,5,10000,
5090,1,5000,9003,10,23130,2,5,10000,
5091,0,5000,9003,10,23053,0,1,5000,
5091,0,5000,9003,10,23129,2,5,10000,
5091,0,5000,9003,10,23130,2,5,10000,
5091,1,5000,9003,10,23063,0,1,5000,
5091,1,5000,9003,10,23129,2,5,10000,
5091,1,5000,9003,10,23130,2,5,10000,
10002,0,5000,9003,1,23003,1,3,10000,
10002,0,5000,9003,1,23121,0,2,3000,
10002,1,5000,9003,1,23015,1,3,10000,
10002,1,5000,9003,1,23121,0,2,3000,
10003,0,5000,9003,1,23003,1,3,10000,
10003,0,5000,9003,1,23121,0,2,3000,
10003,1,5000,9003,1,23015,1,3,10000,
10003,1,5000,9003,1,23121,0,2,3000,
10004,0,5000,9003,1,23003,1,3,10000,
10004,0,5000,9003,1,23121,0,2,3000,
10004,1,5000,9003,1,23015,1,3,10000,
10004,1,5000,9003,1,23121,0,2,3000,
10005,0,5000,9003,1,23003,1,3,10000,
10005,0,5000,9003,1,23121,0,3,7000,
10005,1,5000,9003,1,23015,1,3,10000,
10005,1,5000,9003,1,23121,0,3,7000,
10006,0,5000,9003,1,23003,1,3,10000,
10006,0,5000,9003,1,23121,0,3,7000,
10006,1,5000,9003,1,23015,1,3,10000,
10006,1,5000,9003,1,23121,0,3,7000,
10007,0,5000,9003,1,23003,1,3,10000,
10007,0,5000,9003,1,23121,0,3,7000,
10007,1,5000,9003,1,23015,1,3,10000,
10007,1,5000,9003,1,23121,0,3,7000,
10008,0,5000,9003,1,23003,1,5,10000,
10008,0,5000,9003,1,23121,1,3,10000,
10008,1,5000,9003,1,23015,1,5,10000,
10008,1,5000,9003,1,23121,1,3,10000,
10009,0,5000,9003,1,23003,1,5,10000,
10009,0,5000,9003,1,23121,1,3,10000,
10009,1,5000,9003,1,23015,1,5,10000,
10009,1,5000,9003,1,23121,1,3,10000,
10010,0,5000,9003,1,23003,1,5,10000,
10010,0,5000,9003,1,23121,1,3,10000,
10010,1,5000,9003,1,23015,1,5,10000,
10010,1,5000,9003,1,23121,1,3,10000,
15002,0,5000,9003,1,23003,1,3,10000,
15002,0,5000,9003,1,23121,0,2,3000,
15002,1,5000,9003,1,23015,1,3,10000,
15002,1,5000,9003,1,23121,0,2,3000,
15003,0,5000,9003,1,23003,1,3,10000,
15003,0,5000,9003,1,23121,0,2,3000,
15003,1,5000,9003,1,23015,1,3,10000,
15003,1,5000,9003,1,23121,0,2,3000,
15004,0,5000,9003,1,23003,1,3,10000,
15004,0,5000,9003,1,23121,0,2,3000,
15004,1,5000,9003,1,23015,1,3,10000,
15004,1,5000,9003,1,23121,0,2,3000,
15005,0,5000,9003,1,23003,1,3,10000,
15005,0,5000,9003,1,23121,0,3,7000,
15005,1,5000,9003,1,23015,1,3,10000,
15005,1,5000,9003,1,23121,0,3,7000,
15006,0,5000,9003,1,23003,1,3,10000,
15006,0,5000,9003,1,23121,0,3,7000,
15006,1,5000,9003,1,23015,1,3,10000,
15006,1,5000,9003,1,23121,0,3,7000,
15007,0,5000,9003,1,23003,1,3,10000,
15007,0,5000,9003,1,23121,0,3,7000,
15007,1,5000,9003,1,23015,1,3,10000,
15007,1,5000,9003,1,23121,0,3,7000,
15008,0,5000,9003,1,23003,1,5,10000,
15008,0,5000,9003,1,23121,1,3,10000,
15008,1,5000,9003,1,23015,1,5,10000,
15008,1,5000,9003,1,23121,1,3,10000,
15009,0,5000,9003,1,23003,1,5,10000,
15009,0,5000,9003,1,23121,1,3,10000,
15009,1,5000,9003,1,23015,1,5,10000,
15009,1,5000,9003,1,23121,1,3,10000,
15010,0,5000,9003,1,23003,1,5,10000,
15010,0,5000,9003,1,23121,1,3,10000,
15010,1,5000,9003,1,23015,1,5,10000,
15010,1,5000,9003,1,23121,1,3,10000,
11002,0,5000,9003,1,23003,1,3,10000,
11002,0,5000,9003,1,23121,0,2,3000,
11002,1,5000,9003,1,23015,1,3,10000,
11002,1,5000,9003,1,23121,0,2,3000,
11003,0,5000,9003,1,23003,1,3,10000,
11003,0,5000,9003,1,23121,0,2,3000,
11003,1,5000,9003,1,23015,1,3,10000,
11003,1,5000,9003,1,23121,0,2,3000,
11004,0,5000,9003,1,23003,1,3,10000,
11004,0,5000,9003,1,23121,0,2,3000,
11004,1,5000,9003,1,23015,1,3,10000,
11004,1,5000,9003,1,23121,0,2,3000,
