goldcool, 634,49,
"南羊1015",1015,1,8,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.725,15,15,15,5,5,0,0,0,0,0,0,1000,1000,1000,1000,1000,1030,1000,1000,1000,0,0,1015,15,"哈哈，真好啊",
"女羊1016",1016,1,8,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.725,15,15,15,5,5,0,0,0,0,0,0,1000,1000,1000,1000,1000,1030,1000,1000,1000,0,0,1016,16,"哈哈，真好啊",
"男猴1017",1017,1,9,1,0,0,0,0,0,5,5,5,5,127.5,72,100,15,15,15,5,7.8,7.5,7.875,15,15,14.1,5,5,0,0,0,0,0,0,1000,1000,1000,940,1000,1050,1040,1000,960,0,0,1017,17,"哈哈，真好啊",
"女猴1018",1018,1,9,1,0,0,0,0,0,5,5,5,5,127.5,72,100,15,15,15,5,7.8,7.5,7.875,15,15,14.1,5,5,0,0,0,0,0,0,1000,1000,1000,940,1000,1050,1040,1000,960,0,0,1018,18,"哈哈，真好啊",
"男鸡1019",1019,1,10,1,0,0,0,0,0,5,5,5,5,122.4,78.75,100,14.25,14.25,15,5,7.2,7.875,7.5,15,15,15,5,5,0,0,0,0,0,0,950,1000,1000,1000,1050,1000,960,960,1050,0,0,1019,19,"哈哈，真好啊",
"女鸡1020",1020,1,10,1,0,0,0,0,0,5,5,5,5,122.4,78.75,100,14.25,14.25,15,5,7.2,7.875,7.5,15,15,15,5,5,0,0,0,0,0,0,950,1000,1000,1000,1050,1000,960,960,1050,0,0,1020,20,"哈哈，真好啊",
"男狗1021",1021,1,11,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15.45,15.45,15,5,7.5,7.8,7.5,15,15,14.25,5,5,0,0,0,0,0,0,1030,1000,1000,950,1040,1000,1000,1000,1000,0,0,1021,21,"哈哈，真好啊",
"女狗1022",1022,1,11,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15.45,15.45,15,5,7.5,7.8,7.5,15,15,14.25,5,5,0,0,0,0,0,0,1030,1000,1000,950,1040,1000,1000,1000,1000,0,0,1022,22,"哈哈，真好啊",
"男猪1023",1023,1,12,1,0,0,0,0,0,5,5,5,5,132.6,75,100,15,15,15.45,5,7.125,7.125,7.2,14.4,14.4,15,5,5,0,0,0,0,0,0,1000,1030,960,1000,950,960,950,1040,1000,0,0,1023,23,"哈哈，真好啊",
"女猪1024",1024,1,12,1,0,0,0,0,0,5,5,5,5,132.6,75,100,15,15,15.45,5,7.125,7.125,7.2,14.4,14.4,15,5,5,0,0,0,0,0,0,1000,1030,960,1000,950,960,950,1040,1000,0,0,1024,24,"哈哈，真好啊",
"鼠1-29",2001,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2001,24,"哈哈，真好啊",
"牛1-29",2002,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2002,24,"哈哈，真好啊",
"虎1-29",2003,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2003,24,"哈哈，真好啊",
"兔1-29",2004,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2004,24,"哈哈，真好啊",
"龙1-29",2005,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2005,24,"哈哈，真好啊",
"蛇1-29",2006,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2006,24,"哈哈，真好啊",
"马1-29",2007,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2007,24,"哈哈，真好啊",
"羊1-29",2008,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2008,24,"哈哈，真好啊",
"猴1-29",2009,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2009,24,"哈哈，真好啊",
"鸡1-29",2010,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2010,24,"哈哈，真好啊",
"狗1-29",2011,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2011,24,"哈哈，真好啊",
"猪1-29",2012,2,1,1,0,0,0,0,0,5,5,5,5,102,60,100,12,12,12,5,6,6,6,12,12,12,5,5,-1,0,0,0,0,0,800,800,800,800,800,800,800,800,800,300,0,2012,24,"哈哈，真好啊",
"鼠30",2013,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2001,24,"哈哈，真好啊",
"牛30",2014,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2002,24,"哈哈，真好啊",
"虎30",2015,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2003,24,"哈哈，真好啊",
"兔30",2016,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2004,24,"哈哈，真好啊",
"龙30",2017,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2005,24,"哈哈，真好啊",
"蛇30",2018,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2006,24,"哈哈，真好啊",
"马30",2019,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2007,24,"哈哈，真好啊",
"羊30",2020,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2008,24,"哈哈，真好啊",
"猴30",2021,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2009,24,"哈哈，真好啊",
"鸡30",2022,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2010,24,"哈哈，真好啊",
"狗30",2023,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2011,24,"哈哈，真好啊",
"猪30",2024,2,1,1,0,0,0,0,0,5,5,5,5,114.75,67.5,100,13.5,13.5,13.5,5,6.75,6.75,6.75,13.5,13.5,13.5,5,5,-1,0,0,0,0,0,900,900,900,900,900,900,900,900,900,400,0,2012,24,"哈哈，真好啊",
"鼠40",2025,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2001,24,"哈哈，真好啊",
"牛40",2026,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2002,24,"哈哈，真好啊",
"虎40",2027,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2003,24,"哈哈，真好啊",
"兔40",2028,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2004,24,"哈哈，真好啊",
"龙40",2029,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2005,24,"哈哈，真好啊",
"蛇40",2030,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2006,24,"哈哈，真好啊",
"马40",2031,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2007,24,"哈哈，真好啊",
"羊40",2032,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2008,24,"哈哈，真好啊",
"猴40",2033,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2009,24,"哈哈，真好啊",
"鸡40",2034,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2010,24,"哈哈，真好啊",
"狗40",2035,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2011,24,"哈哈，真好啊",
"猪40",2036,2,1,1,0,0,0,0,0,5,5,5,5,121.125,71.25,100,14.25,14.25,14.25,5,7.125,7.125,7.125,14.25,14.25,14.25,5,5,-1,0,0,0,0,0,950,950,950,950,950,950,950,950,950,350,0,2012,24,"哈哈，真好啊",
"鼠50",2037,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2001,24,"哈哈，真好啊",
"牛50",2038,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2002,24,"哈哈，真好啊",
"虎50",2039,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2003,24,"哈哈，真好啊",
"兔50",2040,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2004,24,"哈哈，真好啊",
"龙50",2041,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2005,24,"哈哈，真好啊",
"蛇50",2042,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2006,24,"哈哈，真好啊",
"马50",2043,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2007,24,"哈哈，真好啊",
"羊50",2044,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2008,24,"哈哈，真好啊",
"猴50",2045,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2009,24,"哈哈，真好啊",
"鸡50",2046,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2010,24,"哈哈，真好啊",
"狗50",2047,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2011,24,"哈哈，真好啊",
"猪50",2048,2,1,1,0,0,0,0,0,5,5,5,5,127.5,75,100,15,15,15,5,7.5,7.5,7.5,15,15,15,5,5,-1,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,0,2012,24,"哈哈，真好啊",
"鼠60",2049,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2001,24,"哈哈，真好啊",
"牛60",2050,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2002,24,"哈哈，真好啊",
"虎60",2051,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2003,24,"哈哈，真好啊",
"兔60",2052,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2004,24,"哈哈，真好啊",
"龙60",2053,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2005,24,"哈哈，真好啊",
"蛇60",2054,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2006,24,"哈哈，真好啊",
"马60",2055,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2007,24,"哈哈，真好啊",
"羊60",2056,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2008,24,"哈哈，真好啊",
"猴60",2057,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2009,24,"哈哈，真好啊",
"鸡60",2058,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2010,24,"哈哈，真好啊",
"狗60",2059,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2011,24,"哈哈，真好啊",
"猪60",2060,2,1,1,0,0,0,0,0,5,5,5,5,133.875,78.75,100,15.75,15.75,15.75,5,7.875,7.875,7.875,15.75,15.75,15.75,5,5,-1,0,0,0,0,0,1050,1050,1050,1050,1050,1050,1050,1050,1050,250,0,2012,24,"哈哈，真好啊",
"鼠70",2061,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2001,24,"哈哈，真好啊",
"牛70",2062,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2002,24,"哈哈，真好啊",
"虎70",2063,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2003,24,"哈哈，真好啊",
"兔70",2064,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2004,24,"哈哈，真好啊",
"龙70",2065,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2005,24,"哈哈，真好啊",
"蛇70",2066,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2006,24,"哈哈，真好啊",
"马70",2067,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2007,24,"哈哈，真好啊",
"羊70",2068,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2008,24,"哈哈，真好啊",
"猴70",2069,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2009,24,"哈哈，真好啊",
"鸡70",2070,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2010,24,"哈哈，真好啊",
"狗70",2071,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2011,24,"哈哈，真好啊",
"猪70",2072,2,1,1,0,0,0,0,0,5,5,5,5,140.25,82.5,100,16.5,16.5,16.5,5,8.25,8.25,8.25,16.5,16.5,16.5,5,5,-1,0,0,0,0,0,1100,1100,1100,1100,1100,1100,1100,1100,1100,200,0,2012,24,"哈哈，真好啊",
"鼠80",2073,2,1,1,0,0,0,0,0,5,5,5,5,146.625,86.25,100,17.25,17.25,17.25,5,8.625,8.625,8.625,17.25,17.25,17.25,5,5,-1,0,0,0,0,0,1150,1150,1150,1150,1150,1150,1150,1150,1150,150,0,2001,24,"哈哈，真好啊",
"牛80",2074,2,1,1,0,0,0,0,0,5,5,5,5,146.625,86.25,100,17.25,17.25,17.25,5,8.625,8.625,8.625,17.25,17.25,17.25,5,5,-1,0,0,0,0,0,1150,1150,1150,1150,1150,1150,1150,1150,1150,150,0,2002,24,"哈哈，真好啊",
"虎80",2075,2,1,1,0,0,0,0,0,5,5,5,5,146.625,86.25,100,17.25,17.25,17.25,5,8.625,8.625,8.625,17.25,17.25,17.25,5,5,-1,0,0,0,0,0,1150,1150,1150,1150,1150,1150,1150,1150,1150,150,0,2003,24,"哈哈，真好啊",
"兔80",2076,2,1,1,0,0,0,0,0,5,5,5,5,146.625,86.25,100,17.25,17.25,17.25,5,8.625,8.625,8.625,17.25,17.25,17.25,5,5,-1,0,0,0,0,0,1150,1150,1150,1150,1150,1150,1150,1150,1150,150,0,2004,24,"哈哈，真好啊",
"龙80",2077,2,1,1,0,0,0,0,0,5,5,5,5,146.625,86.25,100,17.25,17.25,17.25,5,8.625,8.625,8.625,17.25,17.25,17.25,5,5,-1,0,0,0,0,0,1150,1150,1150,1150,1150,1150,1150,1150,1150,150,0,2005,24,"哈哈，真好啊",
"蛇80",2078,2,1,1,0,0,0,0,0,5,5,5,5,146.625,86.25,100,17.25,17.25,17.25,5,8.625,8.625,8.625,17.25,17.25,17.25,5,5,-1,0,0,0,0,0,1150,1150,1150,1150,1150,1150,1150,1150,1150,150,0,2006,24,"哈哈，真好啊",
