goldcool, 114,40,
"仓库管理员",3001,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3001,24,
"传送青蛙",3002,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3002,24,
"村民",3003,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3003,24,
"道具师",3004,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3004,24,
"大婶",3005,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3005,24,
"典当员",3006,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3006,24,
"店小二",3007,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3007,24,
"服装店老板",3008,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3008,24,
"贵族男",3009,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3009,24,
"贵族女",3010,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3010,24,
"姑娘",3011,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3011,24,
"湖神",3012,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3012,24,
"将领",3013,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3013,24,
"奸商",3014,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3014,24,
"技能师",3015,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3015,24,
"客栈掌柜",3016,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3016,24,
"老人男",3017,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3017,24,
"老人女",3018,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3018,24,
"钱庄老板",3019,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3019,24,
"商人",3020,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3020,24,
"士兵刀",3021,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3021,24,
"士兵枪",3022,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3022,24,
"首饰老板",3023,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3023,24,
"书生",3024,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3024,24,
"铁匠",3025,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3025,24,
"喂养师",3026,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3026,24,
"小孩男",3027,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3027,24,
"小孩女",3028,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3028,24,
"药商",3029,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3029,24,
"猪八戒",3030,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3030,24,
"村长",3031,3,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,3031,24,
"壁虎",5001,4,1,1,1001,0,2000,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5001,24,
"大青虫",5002,4,1,1,1002,0,2001,0,1,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5002,24,
"黑头蜘蛛",5003,4,1,1,1003,0,2002,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5003,24,
"甲虫",5004,4,1,1,1004,0,2003,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5004,24,
"蜻蜓",5005,4,1,1,1005,0,2004,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5005,24,
"小妖怪",5006,4,1,1,1006,0,2005,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5006,24,
"小野猪",5007,4,1,1,1007,0,2006,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5007,24,
"幼豹",5008,4,1,1,1008,0,2007,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5008,24,
"蜘蛛",5009,4,1,1,1009,0,2008,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5009,24,
"猪猪怪",5010,4,1,1,1010,0,2009,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5010,24,
"碧云童子",5011,4,1,1,1011,0,2010,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5011,24,
"彩云童子",5012,4,1,1,1012,0,2011,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5012,24,
"草精",5013,4,1,1,1013,0,2012,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5013,24,
"黑熊精",5014,4,1,1,1014,0,2013,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5014,24,
"花精",5015,4,1,1,1015,0,2014,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5015,24,
"巨蚌精",5016,4,1,1,1016,0,2015,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5016,24,
"柳树怪",5017,4,1,1,1017,0,2016,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5017,24,
"石矶娘娘",5018,4,1,1,1018,0,2017,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5018,24,
"树精",5019,4,1,1,1019,0,2018,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5019,24,
"桃树怪",5020,4,1,1,1020,0,2019,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5020,24,
"赌场老板",5021,4,1,1,1021,0,2020,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5021,24,
"强盗",5022,4,1,1,1022,0,2021,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5022,24,
"山贼",5023,4,1,1,1023,0,2022,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5023,24,
"持锅妖怪",5024,4,1,1,1024,0,2023,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5024,24,
"地狱武官",5025,4,1,1,1025,0,2024,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5025,24,
"恶鬼",5026,4,1,1,1026,0,2025,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5026,24,
"孤魂",5027,4,1,1,1027,0,2026,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5027,24,
"受难者",5028,4,1,1,1028,0,2027,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5028,24,
"小倩",5029,4,1,1,1029,0,2028,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5029,24,
"野鬼",5030,4,1,1,1030,0,2029,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5030,24,
"敖光",5031,4,1,1,1031,0,2030,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5031,24,
"巨灵神",5032,4,1,1,1032,0,2031,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5032,24,
"秦叔宝",5033,4,1,1,1033,0,2032,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5033,24,
"瘟神",5034,4,1,1,1034,0,2033,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5034,24,
"浴池工",5035,4,1,1,1035,0,2034,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,5035,24,
"鼠1",28001,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2001,24,
"牛1",28002,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2002,24,
"虎1",28003,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2003,24,
"兔1",28004,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2004,24,
"龙1",28005,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2005,24,
"蛇1",28006,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2006,24,
"马1",28007,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2007,24,
"羊1",28008,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2008,24,
"猴1",28009,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2009,24,
"鸡1",28010,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2010,24,
"狗1",28011,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2011,24,
"猪1",28012,4,1,1,0,0,0,0,0,10,10,15,15,150,250,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,300,400,500,600,700,800,900,2012, 24 

